Undefined offset: 1 : line:137 , date: 2019-12-31 06:59:05; filename: 4_5767208546638760101.csv; 
Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: kordkuy_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: kuhdasht_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: lahijan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: langarud_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: lordegan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: mahabad_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: mahalat_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: mahmudabad_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: maku_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: malayer_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: maragheh_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: marand_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: marand_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: marivan_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:08; filename: masal_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:18:36; filename: mashhad_2019121.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:29; filename: nowshahr_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:29; filename: nowshahr_20191217.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:29; filename: nur_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:29; filename: nurabad_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:29; filename: qaemshahr_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:29; filename: qazvin_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:29; filename: qeshm_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:29; filename: qeydar_20191214.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:39:37; filename: qom_2019128.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:39:40; filename: qom_2019129.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:40; filename: qorveh_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:40; filename: rasht_2019128.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:40; filename: shahrekord_20191213.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:40; filename: shahrekord_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:40; filename: abadeh_20191129.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:39:57; filename: ahvaz_2019126.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:40:12; filename: ahvaz_2019127.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: aliabad-katul_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: falavarjan_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: farrokhshahr_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: ferdows_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: fereydunkenar_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: fuman_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: garmsar_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: ghayen_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: golpayegan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: gomishan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: gonabad_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: gonbad-kavus_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:40:12; filename: gorgan_20191215.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:41:12; filename: isfahan_2019126.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:41:12; filename: kangavar_20191215.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:42:04; filename: karaj_2019121.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:43:11; filename: karaj_2019122.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:44:19; filename: karaj_2019123.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:45:19; filename: karaj_2019124.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: kashan_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: kelachay_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: kerman_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: kermanshah_2019128.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: kish_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: kordkuy_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: kuhdasht_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: lahijan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: langarud_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: lordegan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: mahabad_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: mahalat_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:19; filename: mahmudabad_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:20; filename: maku_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:20; filename: malayer_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:20; filename: maragheh_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:20; filename: marand_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:20; filename: marand_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:20; filename: marivan_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:20; filename: masal_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:45:47; filename: mashhad_2019121.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:06; filename: nowshahr_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:06; filename: nowshahr_20191217.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:06; filename: nur_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:06; filename: nurabad_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:06; filename: qaemshahr_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:06; filename: qazvin_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:06; filename: qeshm_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:06; filename: qeydar_20191214.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:56:14; filename: qom_2019128.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:56:17; filename: qom_2019129.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:17; filename: qorveh_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:18; filename: rasht_2019128.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:18; filename: shahrekord_20191213.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:18; filename: shahrekord_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:18; filename: abadeh_20191129.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:34; filename: ahvaz_2019126.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:56:50; filename: ahvaz_2019127.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: aliabad-katul_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: falavarjan_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: farrokhshahr_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: ferdows_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: fereydunkenar_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: fuman_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: garmsar_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: ghayen_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: golpayegan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: gomishan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: gonabad_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: gonbad-kavus_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:56:50; filename: gorgan_20191215.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:57:48; filename: isfahan_2019126.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:57:48; filename: kangavar_20191215.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 06:58:38; filename: karaj_2019121.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 06:59:37; filename: karaj_2019122.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:00:40; filename: karaj_2019123.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:01:39; filename: karaj_2019124.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: kashan_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: kelachay_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: kerman_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: kermanshah_2019128.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: kish_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: kordkuy_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: kuhdasht_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: lahijan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: langarud_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: lordegan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: mahabad_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: mahalat_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: mahmudabad_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: maku_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: malayer_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: maragheh_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: marand_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: marand_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: marivan_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:01:39; filename: masal_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:02:06; filename: mashhad_2019121.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:35; filename: nowshahr_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:35; filename: nowshahr_20191217.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:35; filename: nur_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:35; filename: nurabad_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:35; filename: qaemshahr_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:35; filename: qazvin_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:35; filename: qeshm_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:35; filename: qeydar_20191214.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:29:42; filename: qom_2019128.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:29:46; filename: qom_2019129.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:46; filename: qorveh_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:46; filename: rasht_2019128.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:46; filename: shahrekord_20191213.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:46; filename: shahrekord_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:29:46; filename: abadeh_20191129.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:02; filename: ahvaz_2019126.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:30:17; filename: ahvaz_2019127.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: aliabad-katul_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: falavarjan_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: farrokhshahr_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: ferdows_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: fereydunkenar_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: fuman_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: garmsar_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: ghayen_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: golpayegan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: gomishan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: gonabad_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: gonbad-kavus_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:30:17; filename: gorgan_20191215.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:31:15; filename: isfahan_2019126.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:31:15; filename: kangavar_20191215.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:32:08; filename: karaj_2019121.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:33:17; filename: karaj_2019122.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:34:27; filename: karaj_2019123.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:35:36; filename: karaj_2019124.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: kashan_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: kelachay_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: kerman_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: kermanshah_2019128.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: kish_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: kordkuy_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: kuhdasht_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: lahijan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: langarud_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: lordegan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: mahabad_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: mahalat_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: mahmudabad_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: maku_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: malayer_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: maragheh_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: marand_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: marand_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: marivan_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:35:36; filename: masal_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:36:07; filename: mashhad_2019121.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:12; filename: nowshahr_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:12; filename: nowshahr_20191217.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:12; filename: nur_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:12; filename: nurabad_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:12; filename: qaemshahr_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:12; filename: qazvin_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:12; filename: qeshm_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:12; filename: qeydar_20191214.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:44:19; filename: qom_2019128.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:44:23; filename: qom_2019129.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:23; filename: qorveh_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:23; filename: rasht_2019128.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:23; filename: shahrekord_20191213.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:23; filename: shahrekord_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:23; filename: abadeh_20191129.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:41; filename: ahvaz_2019126.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:44:57; filename: ahvaz_2019127.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: aliabad-katul_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: falavarjan_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: farrokhshahr_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: ferdows_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: fereydunkenar_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: fuman_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: garmsar_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: ghayen_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: golpayegan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: gomishan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: gonabad_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: gonbad-kavus_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:44:57; filename: gorgan_20191215.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:45:55; filename: isfahan_2019126.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:45:55; filename: kangavar_20191215.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:46:45; filename: karaj_2019121.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:47:46; filename: karaj_2019122.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:48:55; filename: karaj_2019123.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 07:50:01; filename: karaj_2019124.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: kashan_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: kelachay_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: kerman_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: kermanshah_2019128.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: kish_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: kordkuy_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: kuhdasht_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: lahijan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: langarud_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: lordegan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: mahabad_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: mahalat_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: mahmudabad_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: maku_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: malayer_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: maragheh_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: marand_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: marand_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: marivan_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:01; filename: masal_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 07:50:30; filename: mashhad_2019121.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:12; filename: nowshahr_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:12; filename: nowshahr_20191217.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:12; filename: nur_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:12; filename: nurabad_20191216.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:12; filename: qaemshahr_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:12; filename: qazvin_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:12; filename: qeshm_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:12; filename: qeydar_20191214.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 08:00:21; filename: qom_2019128.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 08:00:25; filename: qom_2019129.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:25; filename: qorveh_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:25; filename: rasht_2019128.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:25; filename: shahrekord_20191213.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:25; filename: shahrekord_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:25; filename: abadeh_20191129.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:44; filename: ahvaz_2019126.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 08:00:59; filename: ahvaz_2019127.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: aliabad-katul_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: falavarjan_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: farrokhshahr_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: ferdows_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: fereydunkenar_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: fuman_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: garmsar_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: ghayen_20191214.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: golpayegan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: gomishan_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: gonabad_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: gonbad-kavus_20191215.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:00:59; filename: gorgan_20191215.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 08:02:00; filename: isfahan_2019126.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:02:00; filename: kangavar_20191215.csv; 

Undefined offset: 1 : line:137 , date: 2020-01-01 08:02:54; filename: karaj_2019121.csv; 

Undefined offset: 1 : line:151 , date: 2020-01-01 08:04:03; filename: karaj_2019122.csv; 

